Date,Injected,Country
"Friday, April 2, 2021",0,Haiti
"Saturday, April 3, 2021",0,Haiti
"Sunday, April 4, 2021",0,Haiti
"Monday, April 5, 2021",0,Haiti
"Tuesday, April 6, 2021",0,Haiti
"Wednesday, April 7, 2021",0,Haiti
"Thursday, April 8, 2021",0,Haiti
"Friday, April 9, 2021",0,Haiti
"Saturday, April 10, 2021",0,Haiti
"Sunday, April 11, 2021",0,Haiti
"Monday, April 12, 2021",0,Haiti
"Tuesday, April 13, 2021",0,Haiti
"Wednesday, April 14, 2021",0,Haiti
"Thursday, April 15, 2021",0,Haiti
"Friday, April 16, 2021",0,Haiti
"Saturday, April 17, 2021",0,Haiti
"Sunday, April 18, 2021",0,Haiti
"Monday, April 19, 2021",0,Haiti
"Tuesday, April 20, 2021",0,Haiti
"Wednesday, April 21, 2021",0,Haiti
"Thursday, April 22, 2021",0,Haiti
"Friday, April 23, 2021",0,Haiti
"Saturday, April 24, 2021",0,Haiti
"Sunday, April 25, 2021",0,Haiti
"Monday, April 26, 2021",0,Haiti
"Tuesday, April 27, 2021",0,Haiti
"Wednesday, April 28, 2021",0,Haiti
"Thursday, April 29, 2021",0,Haiti
"Friday, April 30, 2021",0,Haiti
"Saturday, May 1, 2021",0,Haiti
"Sunday, May 2, 2021",0,Haiti
"Monday, May 3, 2021",0,Haiti
"Tuesday, May 4, 2021",0,Haiti
"Wednesday, May 5, 2021",0,Haiti
"Thursday, May 6, 2021",0,Haiti
"Friday, May 7, 2021",0,Haiti
"Saturday, May 8, 2021",0,Haiti
"Sunday, May 9, 2021",0,Haiti
"Monday, May 10, 2021",0,Haiti
"Tuesday, May 11, 2021",0,Haiti
"Wednesday, May 12, 2021",0,Haiti
"Thursday, May 13, 2021",0,Haiti
"Friday, May 14, 2021",0,Haiti
"Saturday, May 15, 2021",0,Haiti
"Sunday, May 16, 2021",0,Haiti
"Monday, May 17, 2021",0,Haiti
"Tuesday, May 18, 2021",0,Haiti
"Wednesday, May 19, 2021",0,Haiti
"Thursday, May 20, 2021",0,Haiti
"Friday, May 21, 2021",0,Haiti
"Saturday, May 22, 2021",0,Haiti
"Sunday, May 23, 2021",0,Haiti
"Monday, May 24, 2021",0,Haiti
"Tuesday, May 25, 2021",0,Haiti
"Wednesday, May 26, 2021",0,Haiti
"Thursday, May 27, 2021",0,Haiti
"Friday, May 28, 2021",0,Haiti
"Saturday, May 29, 2021",0,Haiti
"Sunday, May 30, 2021",0,Haiti
"Monday, May 31, 2021",0,Haiti
"Tuesday, June 1, 2021",0,Haiti
"Wednesday, June 2, 2021",0,Haiti
"Thursday, June 3, 2021",0,Haiti
"Friday, June 4, 2021",0,Haiti
"Saturday, June 5, 2021",0,Haiti
"Sunday, June 6, 2021",0,Haiti
"Monday, June 7, 2021",0,Haiti
"Tuesday, June 8, 2021",0,Haiti
"Wednesday, June 9, 2021",0,Haiti
"Thursday, June 10, 2021",0,Haiti
"Friday, June 11, 2021",0,Haiti
"Saturday, June 12, 2021",0,Haiti
"Sunday, June 13, 2021",0,Haiti
"Monday, June 14, 2021",0,Haiti
"Tuesday, June 15, 2021",0,Haiti
"Wednesday, June 16, 2021",0,Haiti
"Thursday, June 17, 2021",0,Haiti
"Friday, June 18, 2021",0,Haiti
"Saturday, June 19, 2021",0,Haiti
"Sunday, June 20, 2021",0,Haiti
"Monday, June 21, 2021",0,Haiti
"Tuesday, June 22, 2021",0,Haiti
"Wednesday, June 23, 2021",0,Haiti
"Thursday, June 24, 2021",0,Haiti
"Friday, June 25, 2021",0,Haiti
"Saturday, June 26, 2021",0,Haiti
"Sunday, June 27, 2021",0,Haiti
"Monday, June 28, 2021",0,Haiti
"Tuesday, June 29, 2021",0,Haiti
"Wednesday, June 30, 2021",0,Haiti
"Thursday, July 1, 2021",0,Haiti
"Friday, July 2, 2021",0,Haiti
"Saturday, July 3, 2021",0,Haiti
"Sunday, July 4, 2021",0,Haiti
"Monday, July 5, 2021",0,Haiti
"Tuesday, July 6, 2021",0,Haiti
"Wednesday, July 7, 2021",0,Haiti
"Thursday, July 8, 2021",0,Haiti
"Friday, July 9, 2021",0,Haiti
"Saturday, July 10, 2021",0,Haiti
"Sunday, July 11, 2021",0,Haiti
"Monday, July 12, 2021",0,Haiti
"Tuesday, July 13, 2021",0,Haiti
"Wednesday, July 14, 2021",0,Haiti
"Thursday, July 15, 2021",0,Haiti
"Wednesday, February 17, 2021",0,Niue
"Thursday, February 18, 2021",0,Niue
"Friday, February 19, 2021",0,Niue
"Saturday, February 20, 2021",0,Niue
"Sunday, February 21, 2021",0,Niue
"Monday, February 22, 2021",0,Niue
"Tuesday, February 23, 2021",0,Niue
"Wednesday, February 24, 2021",0,Niue
"Thursday, February 25, 2021",0,Niue
"Friday, February 26, 2021",0,Niue
"Saturday, February 27, 2021",0,Niue
"Sunday, February 28, 2021",0,Niue
"Monday, March 1, 2021",0,Niue
"Tuesday, March 2, 2021",0,Niue
"Wednesday, March 3, 2021",0,Niue
"Thursday, March 4, 2021",0,Niue
"Friday, March 5, 2021",0,Niue
"Saturday, March 6, 2021",0,Niue
"Sunday, March 7, 2021",0,Niue
"Monday, March 8, 2021",0,Niue
"Tuesday, March 9, 2021",0,Niue
"Wednesday, March 10, 2021",0,Niue
"Thursday, March 11, 2021",0,Niue
"Friday, March 12, 2021",0,Niue
"Saturday, March 13, 2021",0,Niue
"Sunday, March 14, 2021",0,Niue
"Monday, March 15, 2021",0,Niue
"Tuesday, March 16, 2021",0,Niue
"Wednesday, March 17, 2021",0,Niue
"Thursday, March 18, 2021",0,Niue
"Friday, March 19, 2021",0,Niue
"Saturday, March 20, 2021",0,Niue
"Sunday, March 21, 2021",0,Niue
"Monday, March 22, 2021",0,Niue
"Tuesday, March 23, 2021",0,Niue
"Wednesday, March 24, 2021",0,Niue
"Thursday, March 25, 2021",0,Niue
"Friday, March 26, 2021",0,Niue
"Saturday, March 27, 2021",0,Niue
"Sunday, March 28, 2021",0,Niue
"Monday, March 29, 2021",0,Niue
"Tuesday, March 30, 2021",0,Niue
"Wednesday, March 31, 2021",0,Niue
"Thursday, April 1, 2021",0,Niue
"Friday, April 2, 2021",0,Niue
"Saturday, April 3, 2021",0,Niue
"Sunday, April 4, 2021",0,Niue
"Monday, April 5, 2021",0,Niue
"Tuesday, April 6, 2021",0,Niue
"Wednesday, April 7, 2021",0,Niue
"Thursday, April 8, 2021",0,Niue
"Friday, April 9, 2021",0,Niue
"Saturday, April 10, 2021",0,Niue
"Sunday, April 11, 2021",0,Niue
"Monday, April 12, 2021",0,Niue
"Tuesday, April 13, 2021",0,Niue
"Wednesday, April 14, 2021",0,Niue
"Thursday, April 15, 2021",0,Niue
"Friday, April 16, 2021",0,Niue
"Saturday, April 17, 2021",0,Niue
"Sunday, April 18, 2021",0,Niue
"Monday, April 19, 2021",0,Niue
"Tuesday, April 20, 2021",0,Niue
"Wednesday, April 21, 2021",0,Niue
"Thursday, April 22, 2021",0,Niue
"Friday, April 23, 2021",0,Niue
"Saturday, April 24, 2021",0,Niue
"Sunday, April 25, 2021",0,Niue
"Monday, April 26, 2021",0,Niue
"Tuesday, April 27, 2021",0,Niue
"Wednesday, April 28, 2021",0,Niue
"Thursday, April 29, 2021",0,Niue
"Friday, April 30, 2021",0,Niue
"Saturday, May 1, 2021",0,Niue
"Sunday, May 2, 2021",0,Niue
"Monday, May 3, 2021",0,Niue
"Tuesday, May 4, 2021",0,Niue
"Wednesday, May 5, 2021",0,Niue
"Thursday, May 6, 2021",0,Niue
"Friday, May 7, 2021",0,Niue
"Saturday, May 8, 2021",0,Niue
"Sunday, May 9, 2021",0,Niue
"Monday, May 10, 2021",0,Niue
"Tuesday, May 11, 2021",0,Niue
"Wednesday, May 12, 2021",0,Niue
"Thursday, May 13, 2021",0,Niue
"Friday, May 14, 2021",0,Niue
"Saturday, May 15, 2021",0,Niue
"Sunday, May 16, 2021",0,Niue
"Monday, May 17, 2021",0,Niue
"Tuesday, May 18, 2021",0,Niue
"Wednesday, May 19, 2021",0,Niue
"Thursday, May 20, 2021",0,Niue
"Friday, May 21, 2021",0,Niue
"Saturday, May 22, 2021",0,Niue
"Sunday, May 23, 2021",0,Niue
"Monday, May 24, 2021",0,Niue
"Tuesday, May 25, 2021",0,Niue
"Wednesday, May 26, 2021",0,Niue
"Thursday, May 27, 2021",0,Niue
"Friday, May 28, 2021",0,Niue
"Saturday, May 29, 2021",0,Niue
"Sunday, May 30, 2021",0,Niue
"Monday, May 31, 2021",0,Niue
"Tuesday, June 1, 2021",0,Niue
"Wednesday, June 2, 2021",0,Niue
"Thursday, June 3, 2021",0,Niue
"Friday, June 4, 2021",0,Niue
"Saturday, June 5, 2021",0,Niue
"Sunday, June 6, 2021",0,Niue
"Monday, June 7, 2021",0,Niue
"Tuesday, June 8, 2021",0,Niue
"Wednesday, June 9, 2021",0,Niue
"Thursday, June 10, 2021",0,Niue
"Friday, June 11, 2021",0,Niue
"Saturday, June 12, 2021",0,Niue
"Sunday, June 13, 2021",0,Niue
"Monday, June 14, 2021",0,Niue
"Tuesday, June 15, 2021",0,Niue
"Wednesday, June 16, 2021",0,Niue
"Thursday, June 17, 2021",0,Niue
"Friday, June 18, 2021",0,Niue
"Saturday, June 19, 2021",0,Niue
"Sunday, June 20, 2021",0,Niue
"Monday, June 21, 2021",0,Niue
"Wednesday, February 17, 2021",0,Tokelau
"Thursday, February 18, 2021",0,Tokelau
"Friday, February 19, 2021",0,Tokelau
"Saturday, February 20, 2021",0,Tokelau
"Sunday, February 21, 2021",0,Tokelau
"Monday, February 22, 2021",0,Tokelau
"Tuesday, February 23, 2021",0,Tokelau
"Wednesday, February 24, 2021",0,Tokelau
"Thursday, February 25, 2021",0,Tokelau
"Friday, February 26, 2021",0,Tokelau
"Saturday, February 27, 2021",0,Tokelau
"Sunday, February 28, 2021",0,Tokelau
"Monday, March 1, 2021",0,Tokelau
"Tuesday, March 2, 2021",0,Tokelau
"Wednesday, March 3, 2021",0,Tokelau
"Thursday, March 4, 2021",0,Tokelau
"Friday, March 5, 2021",0,Tokelau
"Saturday, March 6, 2021",0,Tokelau
"Sunday, March 7, 2021",0,Tokelau
"Monday, March 8, 2021",0,Tokelau
"Tuesday, March 9, 2021",0,Tokelau
"Wednesday, March 10, 2021",0,Tokelau
"Thursday, March 11, 2021",0,Tokelau
"Friday, March 12, 2021",0,Tokelau
"Saturday, March 13, 2021",0,Tokelau
"Sunday, March 14, 2021",0,Tokelau
"Monday, March 15, 2021",0,Tokelau
"Tuesday, March 16, 2021",0,Tokelau
"Wednesday, March 17, 2021",0,Tokelau
"Thursday, March 18, 2021",0,Tokelau
"Friday, March 19, 2021",0,Tokelau
"Saturday, March 20, 2021",0,Tokelau
"Sunday, March 21, 2021",0,Tokelau
"Monday, March 22, 2021",0,Tokelau
"Tuesday, March 23, 2021",0,Tokelau
"Wednesday, March 24, 2021",0,Tokelau
"Thursday, March 25, 2021",0,Tokelau
"Friday, March 26, 2021",0,Tokelau
"Saturday, March 27, 2021",0,Tokelau
"Sunday, March 28, 2021",0,Tokelau
"Monday, March 29, 2021",0,Tokelau
"Tuesday, March 30, 2021",0,Tokelau
"Wednesday, March 31, 2021",0,Tokelau
"Thursday, April 1, 2021",0,Tokelau
"Friday, April 2, 2021",0,Tokelau
"Saturday, April 3, 2021",0,Tokelau
"Sunday, April 4, 2021",0,Tokelau
"Monday, April 5, 2021",0,Tokelau
"Tuesday, April 6, 2021",0,Tokelau
"Wednesday, April 7, 2021",0,Tokelau
"Thursday, April 8, 2021",0,Tokelau
"Friday, April 9, 2021",0,Tokelau
"Saturday, April 10, 2021",0,Tokelau
"Sunday, April 11, 2021",0,Tokelau
"Monday, April 12, 2021",0,Tokelau
"Tuesday, April 13, 2021",0,Tokelau
"Wednesday, April 14, 2021",0,Tokelau
"Thursday, April 15, 2021",0,Tokelau
"Friday, April 16, 2021",0,Tokelau
"Saturday, April 17, 2021",0,Tokelau
"Sunday, April 18, 2021",0,Tokelau
"Monday, April 19, 2021",0,Tokelau
"Tuesday, April 20, 2021",0,Tokelau
"Wednesday, April 21, 2021",0,Tokelau
"Thursday, April 22, 2021",0,Tokelau
"Friday, April 23, 2021",0,Tokelau
"Saturday, April 24, 2021",0,Tokelau
"Sunday, April 25, 2021",0,Tokelau
"Monday, April 26, 2021",0,Tokelau
"Tuesday, April 27, 2021",0,Tokelau
"Wednesday, April 28, 2021",0,Tokelau
"Thursday, April 29, 2021",0,Tokelau
"Friday, April 30, 2021",0,Tokelau
"Saturday, May 1, 2021",0,Tokelau
"Sunday, May 2, 2021",0,Tokelau
"Monday, May 3, 2021",0,Tokelau
"Tuesday, May 4, 2021",0,Tokelau
"Wednesday, May 5, 2021",0,Tokelau
"Thursday, May 6, 2021",0,Tokelau
"Friday, May 7, 2021",0,Tokelau
"Saturday, May 8, 2021",0,Tokelau
"Sunday, May 9, 2021",0,Tokelau
"Monday, May 10, 2021",0,Tokelau
"Tuesday, May 11, 2021",0,Tokelau
"Wednesday, May 12, 2021",0,Tokelau
"Thursday, May 13, 2021",0,Tokelau
"Friday, May 14, 2021",0,Tokelau
"Saturday, May 15, 2021",0,Tokelau
"Sunday, May 16, 2021",0,Tokelau
"Monday, May 17, 2021",0,Tokelau
"Tuesday, May 18, 2021",0,Tokelau
"Wednesday, May 19, 2021",0,Tokelau
"Thursday, May 20, 2021",0,Tokelau
"Friday, May 21, 2021",0,Tokelau
"Saturday, May 22, 2021",0,Tokelau
"Sunday, May 23, 2021",0,Tokelau
"Monday, May 24, 2021",0,Tokelau
"Tuesday, May 25, 2021",0,Tokelau
"Wednesday, May 26, 2021",0,Tokelau
"Thursday, May 27, 2021",0,Tokelau
"Friday, May 28, 2021",0,Tokelau
"Saturday, May 29, 2021",0,Tokelau
"Sunday, May 30, 2021",0,Tokelau
"Monday, May 31, 2021",0,Tokelau
"Tuesday, June 1, 2021",0,Tokelau
"Wednesday, June 2, 2021",0,Tokelau
"Thursday, June 3, 2021",0,Tokelau
"Friday, June 4, 2021",0,Tokelau
"Saturday, June 5, 2021",0,Tokelau
"Sunday, June 6, 2021",0,Tokelau
"Monday, June 7, 2021",0,Tokelau
"Tuesday, June 8, 2021",0,Tokelau
"Wednesday, June 9, 2021",0,Tokelau
"Thursday, June 10, 2021",0,Tokelau
"Friday, June 11, 2021",0,Tokelau
"Saturday, June 12, 2021",0,Tokelau
"Sunday, June 13, 2021",0,Tokelau
"Monday, June 14, 2021",0,Tokelau
"Tuesday, June 15, 2021",0,Tokelau
"Wednesday, June 16, 2021",0,Tokelau
"Thursday, June 17, 2021",0,Tokelau
"Friday, June 18, 2021",0,Tokelau
"Saturday, June 19, 2021",0,Tokelau
"Sunday, June 20, 2021",0,Tokelau
"Monday, June 21, 2021",0,Tokelau
"Wednesday, February 17, 2021",0,Pitcairn
"Thursday, February 18, 2021",0,Pitcairn
"Friday, February 19, 2021",0,Pitcairn
"Saturday, February 20, 2021",0,Pitcairn
"Sunday, February 21, 2021",0,Pitcairn
"Monday, February 22, 2021",0,Pitcairn
"Tuesday, February 23, 2021",0,Pitcairn
"Wednesday, February 24, 2021",0,Pitcairn
"Thursday, February 25, 2021",0,Pitcairn
"Friday, February 26, 2021",0,Pitcairn
"Saturday, February 27, 2021",0,Pitcairn
"Sunday, February 28, 2021",0,Pitcairn
"Monday, March 1, 2021",0,Pitcairn
"Tuesday, March 2, 2021",0,Pitcairn
"Wednesday, March 3, 2021",0,Pitcairn
"Thursday, March 4, 2021",0,Pitcairn
"Friday, March 5, 2021",0,Pitcairn
"Saturday, March 6, 2021",0,Pitcairn
"Sunday, March 7, 2021",0,Pitcairn
"Monday, March 8, 2021",0,Pitcairn
"Tuesday, March 9, 2021",0,Pitcairn
"Wednesday, March 10, 2021",0,Pitcairn
"Thursday, March 11, 2021",0,Pitcairn
"Friday, March 12, 2021",0,Pitcairn
"Saturday, March 13, 2021",0,Pitcairn
"Sunday, March 14, 2021",0,Pitcairn
"Monday, March 15, 2021",0,Pitcairn
"Tuesday, March 16, 2021",0,Pitcairn
"Wednesday, March 17, 2021",0,Pitcairn
"Thursday, March 18, 2021",0,Pitcairn
"Friday, March 19, 2021",0,Pitcairn
"Saturday, March 20, 2021",0,Pitcairn
"Sunday, March 21, 2021",0,Pitcairn
"Monday, March 22, 2021",0,Pitcairn
"Tuesday, March 23, 2021",0,Pitcairn
"Wednesday, March 24, 2021",0,Pitcairn
"Thursday, March 25, 2021",0,Pitcairn
"Friday, March 26, 2021",0,Pitcairn
"Saturday, March 27, 2021",0,Pitcairn
"Sunday, March 28, 2021",0,Pitcairn
"Monday, March 29, 2021",0,Pitcairn
"Tuesday, March 30, 2021",0,Pitcairn
"Wednesday, March 31, 2021",0,Pitcairn
"Thursday, April 1, 2021",0,Pitcairn
"Friday, April 2, 2021",0,Pitcairn
"Saturday, April 3, 2021",0,Pitcairn
"Sunday, April 4, 2021",0,Pitcairn
"Monday, April 5, 2021",0,Pitcairn
"Tuesday, April 6, 2021",0,Pitcairn
"Wednesday, April 7, 2021",0,Pitcairn
"Thursday, April 8, 2021",0,Pitcairn
"Friday, April 9, 2021",0,Pitcairn
"Saturday, April 10, 2021",0,Pitcairn
"Sunday, April 11, 2021",0,Pitcairn
"Monday, April 12, 2021",0,Pitcairn
"Tuesday, April 13, 2021",0,Pitcairn
"Wednesday, April 14, 2021",0,Pitcairn
"Thursday, April 15, 2021",0,Pitcairn
"Friday, April 16, 2021",0,Pitcairn
"Saturday, April 17, 2021",0,Pitcairn
"Sunday, April 18, 2021",0,Pitcairn
"Monday, April 19, 2021",0,Pitcairn
"Tuesday, April 20, 2021",0,Pitcairn
"Wednesday, April 21, 2021",0,Pitcairn
"Thursday, April 22, 2021",0,Pitcairn
"Friday, April 23, 2021",0,Pitcairn
"Saturday, April 24, 2021",0,Pitcairn
"Sunday, April 25, 2021",0,Pitcairn
"Monday, April 26, 2021",0,Pitcairn
"Tuesday, April 27, 2021",0,Pitcairn
"Wednesday, April 28, 2021",0,Pitcairn
"Thursday, April 29, 2021",0,Pitcairn
"Friday, April 30, 2021",0,Pitcairn
"Saturday, May 1, 2021",0,Pitcairn
"Sunday, May 2, 2021",0,Pitcairn
"Monday, May 3, 2021",0,Pitcairn
"Tuesday, May 4, 2021",0,Pitcairn
"Wednesday, May 5, 2021",0,Pitcairn
"Thursday, May 6, 2021",0,Pitcairn
"Friday, May 7, 2021",0,Pitcairn
"Saturday, May 8, 2021",0,Pitcairn
"Sunday, May 9, 2021",0,Pitcairn
"Monday, May 10, 2021",0,Pitcairn
"Tuesday, May 11, 2021",0,Pitcairn
"Wednesday, May 12, 2021",0,Pitcairn
"Thursday, May 13, 2021",0,Pitcairn
"Friday, May 14, 2021",0,Pitcairn
"Saturday, May 15, 2021",0,Pitcairn
"Sunday, May 16, 2021",0,Pitcairn
"Monday, May 17, 2021",0,Pitcairn
"Tuesday, May 18, 2021",0,Pitcairn
"Wednesday, May 19, 2021",0,Pitcairn
"Thursday, May 20, 2021",0,Pitcairn
"Friday, May 21, 2021",0,Pitcairn
"Saturday, May 22, 2021",0,Pitcairn
"Sunday, May 23, 2021",0,Pitcairn
"Monday, May 24, 2021",0,Pitcairn
"Tuesday, May 25, 2021",0,Pitcairn
"Wednesday, May 26, 2021",0,Pitcairn
"Thursday, May 27, 2021",0,Pitcairn
"Friday, May 28, 2021",0,Pitcairn
"Saturday, May 29, 2021",0,Pitcairn
"Sunday, May 30, 2021",0,Pitcairn
"Monday, May 31, 2021",0,Pitcairn
"Tuesday, June 1, 2021",0,Pitcairn
"Wednesday, June 2, 2021",0,Pitcairn
"Thursday, June 3, 2021",0,Pitcairn
"Friday, June 4, 2021",0,Pitcairn
"Saturday, June 5, 2021",0,Pitcairn
"Sunday, June 6, 2021",0,Pitcairn
"Monday, June 7, 2021",0,Pitcairn
"Tuesday, June 8, 2021",0,Pitcairn
"Wednesday, June 9, 2021",0,Pitcairn
"Thursday, June 10, 2021",0,Pitcairn
"Friday, June 11, 2021",0,Pitcairn
"Saturday, June 12, 2021",0,Pitcairn
"Sunday, June 13, 2021",0,Pitcairn
"Monday, June 14, 2021",0,Pitcairn
"Tuesday, February 23, 2021",0,Chad
"Wednesday, February 24, 2021",0,Chad
"Thursday, February 25, 2021",0,Chad
"Friday, February 26, 2021",0,Chad
"Saturday, February 27, 2021",0,Chad
"Sunday, February 28, 2021",0,Chad
"Monday, March 1, 2021",0,Chad
"Tuesday, March 2, 2021",0,Chad
"Wednesday, March 3, 2021",0,Chad
"Thursday, March 4, 2021",0,Chad
"Friday, March 5, 2021",0,Chad
"Saturday, March 6, 2021",0,Chad
"Sunday, March 7, 2021",0,Chad
"Monday, March 8, 2021",0,Chad
"Tuesday, March 9, 2021",0,Chad
"Wednesday, March 10, 2021",0,Chad
"Thursday, March 11, 2021",0,Chad
"Friday, March 12, 2021",0,Chad
"Saturday, March 13, 2021",0,Chad
"Sunday, March 14, 2021",0,Chad
"Monday, March 15, 2021",0,Chad
"Tuesday, March 16, 2021",0,Chad
"Wednesday, March 17, 2021",0,Chad
"Thursday, March 18, 2021",0,Chad
"Friday, March 19, 2021",0,Chad
"Saturday, March 20, 2021",0,Chad
"Sunday, March 21, 2021",0,Chad
"Monday, March 22, 2021",0,Chad
"Tuesday, March 23, 2021",0,Chad
"Wednesday, March 24, 2021",0,Chad
"Thursday, March 25, 2021",0,Chad
"Friday, March 26, 2021",0,Chad
"Saturday, March 27, 2021",0,Chad
"Sunday, March 28, 2021",0,Chad
"Monday, March 29, 2021",0,Chad
"Tuesday, March 30, 2021",0,Chad
"Wednesday, March 31, 2021",0,Chad
"Thursday, April 1, 2021",0,Chad
"Friday, April 2, 2021",0,Chad
"Saturday, April 3, 2021",0,Chad
"Sunday, April 4, 2021",0,Chad
"Monday, April 5, 2021",0,Chad
"Tuesday, April 6, 2021",0,Chad
"Wednesday, April 7, 2021",0,Chad
"Thursday, April 8, 2021",0,Chad
"Friday, April 9, 2021",0,Chad
"Saturday, April 10, 2021",0,Chad
"Sunday, April 11, 2021",0,Chad
"Monday, April 12, 2021",0,Chad
"Tuesday, April 13, 2021",0,Chad
"Wednesday, April 14, 2021",0,Chad
"Thursday, April 15, 2021",0,Chad
"Friday, April 16, 2021",0,Chad
"Saturday, April 17, 2021",0,Chad
"Sunday, April 18, 2021",0,Chad
"Monday, April 19, 2021",0,Chad
"Tuesday, April 20, 2021",0,Chad
"Wednesday, April 21, 2021",0,Chad
"Thursday, April 22, 2021",0,Chad
"Friday, April 23, 2021",0,Chad
"Saturday, April 24, 2021",0,Chad
"Sunday, April 25, 2021",0,Chad
"Monday, April 26, 2021",0,Chad
"Tuesday, April 27, 2021",0,Chad
"Wednesday, April 28, 2021",0,Chad
"Thursday, April 29, 2021",0,Chad
"Friday, April 30, 2021",0,Chad
"Saturday, May 1, 2021",0,Chad
"Sunday, May 2, 2021",0,Chad
"Monday, May 3, 2021",0,Chad
"Tuesday, May 4, 2021",0,Chad
"Wednesday, May 5, 2021",0,Chad
"Thursday, May 6, 2021",0,Chad
"Friday, May 7, 2021",0,Chad
"Saturday, May 8, 2021",0,Chad
"Sunday, May 9, 2021",0,Chad
"Monday, May 10, 2021",0,Chad
"Tuesday, May 11, 2021",0,Chad
"Wednesday, May 12, 2021",0,Chad
"Thursday, May 13, 2021",0,Chad
"Friday, May 14, 2021",0,Chad
"Saturday, May 15, 2021",0,Chad
"Sunday, May 16, 2021",0,Chad
"Monday, May 17, 2021",0,Chad
"Tuesday, May 18, 2021",0,Chad
"Wednesday, May 19, 2021",0,Chad
"Thursday, May 20, 2021",0,Chad
"Friday, May 21, 2021",0,Chad
"Saturday, May 22, 2021",0,Chad
"Sunday, May 23, 2021",0,Chad
"Monday, May 24, 2021",0,Chad
"Tuesday, May 25, 2021",0,Chad
"Wednesday, May 26, 2021",0,Chad
"Thursday, May 27, 2021",0,Chad
"Friday, May 28, 2021",0,Chad
"Saturday, May 29, 2021",0,Chad
"Sunday, May 30, 2021",0,Chad
"Monday, May 31, 2021",0,Chad
"Tuesday, June 1, 2021",0,Chad
"Wednesday, June 2, 2021",0,Chad
"Thursday, June 3, 2021",0,Chad
"Friday, June 4, 2021",0,Chad
"Saturday, June 5, 2021",0,Chad
"Sunday, June 6, 2021",0,Chad
"Monday, June 7, 2021",0,Chad
"Tuesday, June 8, 2021",0,Chad
"Wednesday, June 9, 2021",0,Chad
"Saturday, February 27, 2021",0,Burkina Faso
"Sunday, February 28, 2021",0,Burkina Faso
"Monday, March 1, 2021",0,Burkina Faso
"Tuesday, March 2, 2021",0,Burkina Faso
"Wednesday, March 3, 2021",0,Burkina Faso
"Thursday, March 4, 2021",0,Burkina Faso
"Friday, March 5, 2021",0,Burkina Faso
"Saturday, March 6, 2021",0,Burkina Faso
"Sunday, March 7, 2021",0,Burkina Faso
"Monday, March 8, 2021",0,Burkina Faso
"Tuesday, March 9, 2021",0,Burkina Faso
"Wednesday, March 10, 2021",0,Burkina Faso
"Thursday, March 11, 2021",0,Burkina Faso
"Friday, March 12, 2021",0,Burkina Faso
"Saturday, March 13, 2021",0,Burkina Faso
"Sunday, March 14, 2021",0,Burkina Faso
"Monday, March 15, 2021",0,Burkina Faso
"Tuesday, March 16, 2021",0,Burkina Faso
"Wednesday, March 17, 2021",0,Burkina Faso
"Thursday, March 18, 2021",0,Burkina Faso
"Friday, March 19, 2021",0,Burkina Faso
"Saturday, March 20, 2021",0,Burkina Faso
"Sunday, March 21, 2021",0,Burkina Faso
"Monday, March 22, 2021",0,Burkina Faso
"Tuesday, March 23, 2021",0,Burkina Faso
"Wednesday, March 24, 2021",0,Burkina Faso
"Thursday, March 25, 2021",0,Burkina Faso
"Friday, March 26, 2021",0,Burkina Faso
"Saturday, March 27, 2021",0,Burkina Faso
"Sunday, March 28, 2021",0,Burkina Faso
